geo
TN413
Gradients 5 Thompson underway feed
RFC3339	Latitude Decimal format	Longitude Decimal format	TSG temperature	TSG conductivity	TSG salinity	PAR
time	float	float	float	float	float	float
NA	deg	deg	C	S/m	PSU	µE/m^2/s
time	lat	lon	temp	conductivity	salinity	par
2023-02-26T03:43:25Z	21.2942	-157.3094	24.4786	5.23834	34.8923	468.892
2023-02-26T03:44:25Z	21.2952	-157.3089	24.4782	5.23822	34.8917	420.097
2023-02-26T03:45:25Z	21.2963	-157.3084	24.4799	5.24593	34.9481	418.737
2023-02-26T03:46:25Z	21.2974	-157.3081	24.4788	5.23827	34.8916	410.006
2023-02-26T03:47:25Z	21.2984	-157.3077	24.4774	5.23813	34.8916	412.602
2023-02-26T03:48:26Z	21.2995	-157.3074	24.4792	5.23824	34.8911	468.455
2023-02-26T03:49:26Z	21.3004	-157.3071	24.4763	5.23792	34.8909	894.590
2023-02-26T03:50:26Z	21.3015	-157.3068	24.4742	5.23782	34.8918	930.331
2023-02-26T03:51:26Z	21.3026	-157.3063	24.4740	5.23776	34.8915	388.222
2023-02-26T03:52:26Z	21.3039	-157.3058	24.4772	5.23824	34.8927	522.404
2023-02-26T03:53:26Z	21.3052	-157.3053	24.4782	5.23859	34.8945	869.473
2023-02-26T03:54:26Z	21.3065	-157.3048	24.4813	5.23888	34.8942	859.984
2023-02-26T03:55:26Z	21.3077	-157.3043	24.4861	5.23982	34.8975	696.544
2023-02-26T03:56:26Z	21.3090	-157.3038	24.4863	5.24003	34.8990	391.058
2023-02-26T03:57:26Z	21.3103	-157.3032	24.4830	5.24005	34.9017	313.025
2023-02-26T03:58:26Z	21.3117	-157.3027	24.4804	5.23998	34.9032	286.597
2023-02-26T03:59:27Z	21.3130	-157.3021	24.4791	5.23982	34.9030	273.943
2023-02-26T04:00:27Z	21.3144	-157.3015	24.4800	5.24018	34.9049	265.615
2023-02-26T04:01:28Z	21.3157	-157.3009	24.4804	5.24042	34.9065	270.432
2023-02-26T04:02:28Z	21.3173	-157.3010	24.4812	5.24072	34.9081	281.085
2023-02-26T04:03:28Z	21.3187	-157.3018	24.4821	5.24097	34.9093	288.834
2023-02-26T04:04:28Z	21.3194	-157.3036	24.4817	5.24092	34.9092	280.217
2023-02-26T04:05:28Z	21.3197	-157.3056	24.4801	5.24086	34.9100	265.202
2023-02-26T04:06:29Z	21.3192	-157.3075	24.4815	5.24084	34.9088	244.279
2023-02-26T04:07:29Z	21.3178	-157.3085	24.4783	5.24036	34.9076	225.952
2023-02-26T04:08:29Z	21.3163	-157.3089	24.4755	5.23975	34.9052	204.818
2023-02-26T04:09:29Z	21.3147	-157.3090	24.4727	5.23916	34.9030	193.252
2023-02-26T04:10:29Z	21.3132	-157.3093	24.4738	5.23913	34.9020	180.850
2023-02-26T04:11:29Z	21.3118	-157.3096	24.4769	5.23924	34.9003	174.567
2023-02-26T04:12:29Z	21.3104	-157.3099	24.4802	5.23936	34.8987	165.434
2023-02-26T04:13:29Z	21.3091	-157.3101	24.4806	5.23906	34.8961	156.413
2023-02-26T04:14:29Z	21.3078	-157.3103	24.4786	5.23873	34.8952	147.412
2023-02-26T04:15:29Z	21.3065	-157.3106	24.4783	5.23846	34.8934	140.823
2023-02-26T04:16:29Z	21.3053	-157.3110	24.4749	5.23799	34.8925	132.857
2023-02-26T04:17:29Z	21.3040	-157.3114	24.4738	5.23783	34.8922	125.004
2023-02-26T04:18:29Z	21.3027	-157.3119	24.4691	5.23735	34.8922	116.997
2023-02-26T04:19:29Z	21.3014	-157.3122	24.4687	5.23732	34.8924	106.741
2023-02-26T04:20:29Z	21.3000	-157.3126	24.4716	5.23765	34.8926	101.774
2023-02-26T04:21:29Z	21.2987	-157.3130	24.4726	5.23776	34.8926	93.305
2023-02-26T04:22:29Z	21.2974	-157.3135	24.4732	5.23783	34.8927	86.457
2023-02-26T04:23:29Z	21.2962	-157.3139	24.4708	5.23771	34.8936	79.292
2023-02-26T04:24:29Z	21.2949	-157.3144	24.4706	5.23771	34.8938	73.197
2023-02-26T04:25:29Z	21.2937	-157.3148	24.4707	5.23760	34.8929	65.894
2023-02-26T04:26:29Z	21.2924	-157.3152	24.4688	5.23755	34.8940	60.186
2023-02-26T04:27:29Z	21.2911	-157.3156	24.4681	5.23738	34.8933	54.131
2023-02-26T04:28:29Z	21.2899	-157.3160	24.4661	5.23740	34.8950	48.937
2023-02-26T04:29:29Z	21.2886	-157.3164	24.4666	5.23730	34.8939	44.146
2023-02-26T04:30:29Z	21.2874	-157.3168	24.4643	5.23712	34.8943	39.585
2023-02-26T04:31:29Z	21.2862	-157.3171	24.4659	5.23727	34.8941	34.755
2023-02-26T04:32:29Z	21.2850	-157.3175	24.4653	5.23717	34.8939	30.633
2023-02-26T04:33:29Z	21.2838	-157.3178	24.4655	5.23722	34.8941	26.677
2023-02-26T04:34:30Z	21.2826	-157.3181	24.4667	5.23732	34.8939	22.896
2023-02-26T04:35:32Z	21.2811	-157.3185	24.4643	5.23704	34.8937	19.819
2023-02-26T04:36:32Z	21.2795	-157.3189	24.4651	5.23712	34.8937	17.247
2023-02-26T04:37:32Z	21.2780	-157.3194	24.4649	5.23712	34.8938	14.242
2023-02-26T04:38:32Z	21.2764	-157.3198	24.4691	5.23753	34.8936	11.973
2023-02-26T04:39:32Z	21.2748	-157.3202	24.4752	5.23814	34.8935	9.980
2023-02-26T04:40:32Z	21.2732	-157.3205	24.4800	5.23874	34.8942	8.271
2023-02-26T04:41:32Z	21.2715	-157.3209	24.4903	5.23972	34.8935	6.873
2023-02-26T04:42:32Z	21.2698	-157.3213	24.4944	5.24021	34.8939	5.698
2023-02-26T04:43:32Z	21.2681	-157.3217	24.4992	5.24064	34.8934	4.667
2023-02-26T04:44:32Z	21.2665	-157.3221	24.5042	5.24125	34.8941	3.856
2023-02-26T04:45:32Z	21.2648	-157.3225	24.5093	5.24174	34.8938	3.070
2023-02-26T04:46:32Z	21.2631	-157.3229	24.5108	5.24192	34.8940	2.374
2023-02-26T04:47:32Z	21.2614	-157.3234	24.5147	5.24238	34.8944	1.897
2023-02-26T04:48:32Z	21.2597	-157.3238	24.5157	5.24228	34.8930	1.483
2023-02-26T04:49:32Z	21.2581	-157.3243	24.5184	5.24278	34.8946	1.145
2023-02-26T04:50:32Z	21.2564	-157.3248	24.5212	5.24299	34.8939	0.916
2023-02-26T04:51:33Z	21.2547	-157.3252	24.5204	5.24278	34.8931	0.723
2023-02-26T04:52:33Z	21.2530	-157.3257	24.5173	5.24259	34.8940	0.582
2023-02-26T04:53:33Z	21.2514	-157.3262	24.5202	5.24281	34.8934	0.513
2023-02-26T04:54:33Z	21.2497	-157.3267	24.5214	5.24281	34.8925	0.438
2023-02-26T04:55:33Z	21.2481	-157.3272	24.5179	5.24253	34.8931	0.394
2023-02-26T04:56:33Z	21.2464	-157.3276	24.5166	5.24230	34.8923	0.347
2023-02-26T04:57:33Z	21.2449	-157.3280	24.5169	5.24238	34.8927	0.317
2023-02-26T04:58:33Z	21.2436	-157.3289	24.5153	5.24215	34.8922	0.298
2023-02-26T04:59:33Z	21.2430	-157.3305	24.5204	5.24276	34.8929	0.256
2023-02-26T05:00:33Z	21.2426	-157.3322	24.5184	5.24243	34.8919	0.256
2023-02-26T05:01:33Z	21.2422	-157.3340	24.5131	5.24161	34.8899	0.254
2023-02-26T05:02:33Z	21.2425	-157.3357	24.5106	5.24118	34.8887	0.234
2023-02-26T05:03:33Z	21.2435	-157.3369	24.5093	5.24100	34.8883	0.232
2023-02-26T05:04:33Z	21.2447	-157.3371	24.5123	5.24120	34.8875	0.212
2023-02-26T05:05:33Z	21.2458	-157.3367	24.5083	5.24082	34.8877	0.214
2023-02-26T05:06:33Z	21.2467	-157.3363	24.5101	5.24094	34.8873	0.214
2023-02-26T05:07:33Z	21.2476	-157.3358	24.5164	5.24164	34.8876	0.216
2023-02-26T05:08:33Z	21.2484	-157.3353	24.5183	5.24164	34.8861	0.211
2023-02-26T05:09:33Z	21.2492	-157.3349	24.5187	5.24186	34.8875	0.224
2023-02-26T05:10:33Z	21.2501	-157.3343	24.5225	5.24231	34.8878	0.217
2023-02-26T05:11:33Z	21.2511	-157.3336	24.5258	5.24276	34.8886	0.224
2023-02-26T05:12:33Z	21.2521	-157.3328	24.5317	5.24342	34.8890	0.220
2023-02-26T05:13:33Z	21.2533	-157.3321	24.5338	5.24365	34.8891	0.210
2023-02-26T05:14:33Z	21.2546	-157.3317	24.5315	5.24347	34.8895	0.202
2023-02-26T05:15:33Z	21.2558	-157.3314	24.5323	5.24373	34.8908	0.202
2023-02-26T05:16:33Z	21.2571	-157.3309	24.5346	5.24386	34.8900	0.201
2023-02-26T05:17:33Z	21.2585	-157.3306	24.5347	5.24409	34.8916	0.209
2023-02-26T05:18:33Z	21.2598	-157.3303	24.5387	5.24447	34.8915	0.199
2023-02-26T05:19:33Z	21.2610	-157.3300	24.5388	5.24439	34.8908	0.213
2023-02-26T05:20:33Z	21.2623	-157.3298	24.5408	5.24475	34.8919	0.221
2023-02-26T05:21:33Z	21.2636	-157.3295	24.5413	5.24478	34.8917	0.211
2023-02-26T05:22:33Z	21.2649	-157.3292	24.5414	5.24483	34.8920	0.221
2023-02-26T05:23:33Z	21.2663	-157.3289	24.5425	5.24497	34.8922	0.228
2023-02-26T05:24:33Z	21.2676	-157.3285	24.5385	5.24450	34.8919	0.215
2023-02-26T05:25:33Z	21.2690	-157.3282	24.5358	5.24439	34.8931	0.222
2023-02-26T05:26:33Z	21.2704	-157.3278	24.5348	5.24440	34.8939	0.216
2023-02-26T05:27:33Z	21.2717	-157.3275	24.5348	5.24431	34.8933	0.217
2023-02-26T05:28:33Z	21.2730	-157.3272	24.5358	5.24442	34.8933	0.217
2023-02-26T05:29:34Z	21.2744	-157.3268	24.5348	5.24434	34.8935	0.222
2023-02-26T05:30:34Z	21.2758	-157.3265	24.5316	5.24401	34.8935	0.219
2023-02-26T05:31:34Z	21.2771	-157.3262	24.5299	5.24388	34.8939	0.221
2023-02-26T05:32:34Z	21.2784	-157.3259	24.5274	5.24357	34.8935	0.221
2023-02-26T05:33:34Z	21.2798	-157.3256	24.5265	5.24339	34.8929	0.219
2023-02-26T05:34:34Z	21.2810	-157.3252	24.5254	5.24322	34.8924	0.226
2023-02-26T05:35:34Z	21.2823	-157.3247	24.5224	5.24313	34.8941	0.216
2023-02-26T05:36:34Z	21.2834	-157.3244	24.5200	5.24282	34.8937	0.213
2023-02-26T05:37:34Z	21.2845	-157.3240	24.5168	5.24245	34.8934	0.215
2023-02-26T05:38:34Z	21.2857	-157.3236	24.5152	5.24235	34.8938	0.227
2023-02-26T05:39:35Z	21.2868	-157.3231	24.5076	5.24153	34.8937	0.234
2023-02-26T05:40:35Z	21.2881	-157.3226	24.4962	5.24036	34.8937	0.217
2023-02-26T05:41:35Z	21.2892	-157.3222	24.4862	5.23939	34.8943	0.207
2023-02-26T05:42:35Z	21.2904	-157.3218	24.4799	5.23860	34.8932	0.210
2023-02-26T05:43:35Z	21.2916	-157.3213	24.4738	5.23810	34.8942	0.214
2023-02-26T05:44:35Z	21.2928	-157.3208	24.4723	5.23783	34.8934	0.214
2023-02-26T05:45:36Z	21.2940	-157.3204	24.4703	5.23776	34.8944	0.211
2023-02-26T05:46:36Z	21.2952	-157.3200	24.4738	5.23810	34.8942	0.200
2023-02-26T05:47:36Z	21.2963	-157.3197	24.4689	5.23774	34.8953	0.207
2023-02-26T05:48:36Z	21.2975	-157.3194	24.4691	5.23760	34.8941	0.209
2023-02-26T05:49:36Z	21.2987	-157.3191	24.4660	5.23742	34.8952	0.211
2023-02-26T05:50:36Z	21.2999	-157.3188	24.4659	5.23735	34.8947	0.198
2023-02-26T05:51:36Z	21.3011	-157.3184	24.4670	5.23755	34.8954	0.205
2023-02-26T05:52:36Z	21.3023	-157.3181	24.4683	5.23758	34.8946	0.227
2023-02-26T05:53:36Z	21.3035	-157.3178	24.4699	5.23783	34.8952	0.211
2023-02-26T05:54:36Z	21.3046	-157.3175	24.4696	5.23773	34.8947	0.205
2023-02-26T05:55:36Z	21.3057	-157.3173	24.4690	5.23769	34.8949	0.197
2023-02-26T05:56:36Z	21.3070	-157.3169	24.4719	5.23793	34.8945	0.204
2023-02-26T05:57:36Z	21.3082	-157.3165	24.4708	5.23781	34.8944	0.200
2023-02-26T05:58:36Z	21.3095	-157.3161	24.4691	5.23763	34.8944	0.211
2023-02-26T05:59:36Z	21.3107	-157.3158	24.4678	5.23753	34.8946	0.198
2023-02-26T06:00:36Z	21.3120	-157.3155	24.4702	5.23771	34.8941	0.202
2023-02-26T06:01:36Z	21.3132	-157.3151	24.4699	5.23758	34.8934	0.207
2023-02-26T06:02:36Z	21.3145	-157.3148	24.4706	5.23763	34.8932	0.199
2023-02-26T06:03:36Z	21.3156	-157.3145	24.4713	5.23769	34.8931	0.199
2023-02-26T06:04:36Z	21.3167	-157.3143	24.4695	5.23771	34.8946	0.204
2023-02-26T06:05:36Z	21.3179	-157.3140	24.4741	5.23822	34.8949	0.202
2023-02-26T06:06:36Z	21.3192	-157.3136	24.4743	5.23846	34.8966	0.197
2023-02-26T06:07:36Z	21.3204	-157.3132	24.4802	5.23924	34.8977	0.193
2023-02-26T06:08:36Z	21.3217	-157.3129	24.4860	5.23983	34.8977	0.198
2023-02-26T06:09:36Z	21.3230	-157.3126	24.4862	5.23998	34.8986	0.211
2023-02-26T06:10:36Z	21.3244	-157.3133	24.4840	5.24000	34.9006	0.212
2023-02-26T06:11:36Z	21.3254	-157.3147	24.4806	5.23991	34.9025	0.217
2023-02-26T06:12:36Z	21.3256	-157.3165	24.4827	5.24013	34.9025	0.220
2023-02-26T06:13:36Z	21.3247	-157.3180	24.4825	5.23993	34.9011	0.215
2023-02-26T06:14:36Z	21.3232	-157.3186	24.4822	5.23975	34.9001	0.207
2023-02-26T06:15:36Z	21.3216	-157.3190	24.4833	5.23962	34.8983	0.199
2023-02-26T06:16:37Z	21.3200	-157.3196	24.4827	5.23929	34.8962	0.208
2023-02-26T06:17:37Z	21.3184	-157.3201	24.4818	5.23893	34.8942	0.200
2023-02-26T06:18:37Z	21.3168	-157.3207	24.4758	5.23829	34.8941	0.222
2023-02-26T06:19:37Z	21.3153	-157.3212	24.4697	5.23758	34.8936	0.212
2023-02-26T06:20:37Z	21.3139	-157.3217	24.4638	5.23699	34.8937	0.209
2023-02-26T06:21:37Z	21.3126	-157.3222	24.4618	5.23681	34.8940	0.233
2023-02-26T06:22:37Z	21.3112	-157.3228	24.4621	5.23694	34.8946	0.213
2023-02-26T06:23:37Z	21.3097	-157.3233	24.4613	5.23681	34.8943	0.223
2023-02-26T06:24:37Z	21.3081	-157.3237	24.4577	5.23656	34.8952	0.214
2023-02-26T06:25:37Z	21.3066	-157.3242	24.4575	5.23650	34.8950	0.208
2023-02-26T06:26:37Z	21.3051	-157.3245	24.4548	5.23623	34.8950	0.208
2023-02-26T06:27:37Z	21.3036	-157.3249	24.4528	5.23611	34.8957	0.206
2023-02-26T06:28:37Z	21.3022	-157.3254	24.4498	5.23569	34.8949	0.201
2023-02-26T06:29:37Z	21.3008	-157.3257	24.4477	5.23556	34.8956	0.203
2023-02-26T06:30:37Z	21.2993	-157.3261	24.4479	5.23559	34.8956	0.206
2023-02-26T06:31:37Z	21.2979	-157.3265	24.4486	5.23567	34.8956	0.222
2023-02-26T06:32:37Z	21.2964	-157.3268	24.4525	5.23600	34.8951	0.207
2023-02-26T06:33:38Z	21.2949	-157.3271	24.4536	5.23601	34.8942	0.208
2023-02-26T06:34:38Z	21.2935	-157.3275	24.4538	5.23605	34.8944	0.218
2023-02-26T06:35:38Z	21.2921	-157.3280	24.4690	5.23779	34.8956	0.230
2023-02-26T06:36:38Z	21.2907	-157.3283	24.4897	5.23982	34.8947	0.216
2023-02-26T06:37:39Z	21.2892	-157.3288	24.4962	5.24045	34.8943	0.222
2023-02-26T06:38:39Z	21.2878	-157.3292	24.5031	5.24110	34.8939	0.223
2023-02-26T06:39:39Z	21.2864	-157.3296	24.5067	5.24146	34.8938	0.224
2023-02-26T06:40:39Z	21.2850	-157.3300	24.5129	5.24213	34.8939	0.227
2023-02-26T06:41:39Z	21.2836	-157.3304	24.5156	5.24232	34.8933	0.224
2023-02-26T06:42:39Z	21.2821	-157.3309	24.5195	5.24268	34.8930	0.223
2023-02-26T06:43:39Z	21.2808	-157.3313	24.5195	5.24259	34.8923	0.231
2023-02-26T06:44:39Z	21.2794	-157.3318	24.5199	5.24268	34.8926	0.225
2023-02-26T06:45:39Z	21.2780	-157.3323	24.5197	5.24258	34.8921	0.219
2023-02-26T06:46:39Z	21.2766	-157.3327	24.5220	5.24275	34.8915	0.221
2023-02-26T06:47:39Z	21.2752	-157.3330	24.5193	5.24240	34.8910	0.195
2023-02-26T06:48:39Z	21.2738	-157.3333	24.5212	5.24248	34.8901	0.198
2023-02-26T06:49:39Z	21.2723	-157.3337	24.5189	5.24233	34.8909	0.205
2023-02-26T06:50:39Z	21.2708	-157.3341	24.5169	5.24186	34.8889	0.186
2023-02-26T06:51:39Z	21.2694	-157.3346	24.5139	5.24143	34.8879	0.209
2023-02-26T06:52:39Z	21.2679	-157.3350	24.5084	5.24082	34.8877	0.209
2023-02-26T06:53:39Z	21.2665	-157.3355	24.5018	5.23970	34.8844	0.200
2023-02-26T06:54:39Z	21.2651	-157.3358	24.4968	5.23913	34.8841	0.204
2023-02-26T06:55:39Z	21.2637	-157.3362	24.4923	5.23849	34.8827	0.215
2023-02-26T06:56:39Z	21.2624	-157.3366	24.4880	5.23781	34.8810	0.208
2023-02-26T06:57:39Z	21.2609	-157.3370	24.4886	5.23791	34.8813	0.200
2023-02-26T06:58:39Z	21.2596	-157.3374	24.4851	5.23760	34.8817	0.206
2023-02-26T06:59:39Z	21.2582	-157.3378	24.4850	5.23742	34.8805	0.202
2023-02-26T07:00:39Z	21.2568	-157.3382	24.4795	5.23684	34.8804	0.192
2023-02-26T07:01:39Z	21.2554	-157.3387	24.4739	5.23607	34.8789	0.193
2023-02-26T07:02:39Z	21.2539	-157.3391	24.4640	5.23510	34.8794	0.205
2023-02-26T07:03:39Z	21.2525	-157.3396	24.4577	5.23413	34.8771	0.205
2023-02-26T07:04:39Z	21.2510	-157.3400	24.4489	5.23338	34.8782	0.200
2023-02-26T07:05:39Z	21.2496	-157.3404	24.4371	5.23240	34.8801	0.200
2023-02-26T07:06:39Z	21.2482	-157.3408	24.4287	5.23178	34.8819	0.195
2023-02-26T07:07:39Z	21.2467	-157.3412	24.4195	5.23085	34.8822	0.203
2023-02-26T07:08:39Z	21.2453	-157.3417	24.4139	5.23042	34.8832	0.202
2023-02-26T07:09:39Z	21.2439	-157.3420	24.4105	5.22993	34.8823	0.202
2023-02-26T07:10:39Z	21.2424	-157.3425	24.4034	5.22935	34.8834	0.202
2023-02-26T07:11:39Z	21.2410	-157.3429	24.4038	5.22925	34.8823	0.208
2023-02-26T07:12:39Z	21.2395	-157.3434	24.4228	5.23151	34.8845	0.207
2023-02-26T07:13:39Z	21.2381	-157.3438	24.4395	5.23373	34.8882	0.214
2023-02-26T07:14:39Z	21.2368	-157.3443	24.4468	5.23462	34.8891	0.212
2023-02-26T07:15:39Z	21.2354	-157.3447	24.4451	5.23480	34.8918	0.217
2023-02-26T07:16:39Z	21.2340	-157.3451	24.4469	5.23511	34.8927	0.205
2023-02-26T07:17:39Z	21.2326	-157.3456	24.4475	5.23529	34.8936	0.200
2023-02-26T07:18:39Z	21.2312	-157.3460	24.4472	5.23573	34.8971	0.219
2023-02-26T07:19:39Z	21.2298	-157.3464	24.4451	5.23562	34.8980	0.197
2023-02-26T07:20:39Z	21.2284	-157.3468	24.4451	5.23572	34.8987	0.205
2023-02-26T07:21:39Z	21.2269	-157.3472	24.4454	5.23551	34.8969	0.206
2023-02-26T07:22:39Z	21.2255	-157.3476	24.4463	5.23567	34.8974	0.217
2023-02-26T07:23:39Z	21.2241	-157.3481	24.4456	5.23569	34.8981	0.202
2023-02-26T07:24:39Z	21.2227	-157.3485	24.4511	5.23699	34.9035	0.205
2023-02-26T07:25:40Z	21.2212	-157.3489	24.4536	5.23735	34.9043	0.201
2023-02-26T07:26:40Z	21.2198	-157.3493	24.4557	5.23737	34.9029	0.208
2023-02-26T07:27:40Z	21.2184	-157.3497	24.4529	5.23724	34.9041	0.200
2023-02-26T07:28:40Z	21.2171	-157.3501	24.4666	5.23841	34.9021	0.200
2023-02-26T07:29:40Z	21.2157	-157.3505	24.4878	5.23957	34.8943	0.198
2023-02-26T07:30:40Z	21.2143	-157.3508	24.4915	5.23939	34.8901	0.201
2023-02-26T07:31:40Z	21.2129	-157.3511	24.4913	5.23923	34.8891	0.203
2023-02-26T07:32:40Z	21.2115	-157.3515	24.4945	5.23962	34.8895	0.185
2023-02-26T07:33:40Z	21.2101	-157.3518	24.4922	5.23952	34.8905	0.213
2023-02-26T07:34:40Z	21.2086	-157.3522	24.4895	5.23934	34.8913	0.206
2023-02-26T07:35:40Z	21.2069	-157.3527	24.4865	5.23939	34.8940	0.207
2023-02-26T07:36:40Z	21.2051	-157.3531	24.4786	5.23854	34.8938	0.202
2023-02-26T07:37:40Z	21.2033	-157.3535	24.4704	5.23750	34.8924	0.200
2023-02-26T07:38:40Z	21.2014	-157.3540	24.4683	5.23684	34.8891	0.197
2023-02-26T07:39:40Z	21.1995	-157.3544	24.4676	5.23660	34.8878	0.183
2023-02-26T07:40:40Z	21.1978	-157.3548	24.4622	5.23602	34.8877	0.188
2023-02-26T07:41:40Z	21.1964	-157.3544	24.4579	5.23559	34.8877	0.184
2023-02-26T07:42:40Z	21.1947	-157.3546	24.4564	5.23556	34.8887	0.196
2023-02-26T07:43:41Z	21.1925	-157.3550	24.4573	5.23569	34.8890	0.198
2023-02-26T07:44:41Z	21.1899	-157.3556	24.4592	5.23600	34.8898	0.189
2023-02-26T07:45:41Z	21.1873	-157.3563	24.4644	5.23671	34.8911	0.198
2023-02-26T07:46:41Z	21.1849	-157.3567	24.4704	5.23761	34.8932	0.190
2023-02-26T07:47:41Z	21.1824	-157.3572	24.4863	5.23931	34.8936	0.187
2023-02-26T07:48:41Z	21.1799	-157.3577	24.4991	5.24086	34.8953	0.199
2023-02-26T07:49:41Z	21.1775	-157.3583	24.5109	5.24213	34.8955	0.200
2023-02-26T07:50:41Z	21.1750	-157.3588	24.5157	5.24255	34.8949	0.190
2023-02-26T07:51:41Z	21.1725	-157.3593	24.5162	5.24273	34.8959	0.190
2023-02-26T07:52:41Z	21.1700	-157.3598	24.5131	5.24249	34.8965	0.207
2023-02-26T07:53:41Z	21.1675	-157.3603	24.5095	5.24220	34.8972	0.203
2023-02-26T07:54:41Z	21.1650	-157.3609	24.5053	5.24187	34.8979	0.200
2023-02-26T07:55:41Z	21.1624	-157.3615	24.5009	5.24135	34.8975	0.211
2023-02-26T07:56:41Z	21.1599	-157.3621	24.4951	5.24077	34.8976	0.220
2023-02-26T07:57:41Z	21.1573	-157.3628	24.4874	5.24005	34.8983	0.214
2023-02-26T07:58:41Z	21.1547	-157.3635	24.4878	5.24003	34.8978	0.201
2023-02-26T07:59:41Z	21.1522	-157.3642	24.4985	5.24112	34.8976	0.226
2023-02-26T08:00:41Z	21.1497	-157.3650	24.5047	5.24171	34.8972	0.214
2023-02-26T08:01:41Z	21.1472	-157.3656	24.5124	5.24240	34.8964	0.207
2023-02-26T08:02:41Z	21.1446	-157.3662	24.5214	5.24331	34.8963	0.219
2023-02-26T08:03:41Z	21.1421	-157.3667	24.5158	5.24257	34.8950	0.216
2023-02-26T08:04:42Z	21.1395	-157.3672	24.4991	5.24072	34.8942	0.222
2023-02-26T08:05:42Z	21.1369	-157.3676	24.4999	5.24081	34.8942	0.198
2023-02-26T08:06:42Z	21.1343	-157.3681	24.4874	5.23980	34.8964	0.206
2023-02-26T08:07:42Z	21.1318	-157.3684	24.4901	5.24066	34.9007	0.199
2023-02-26T08:08:42Z	21.1292	-157.3687	24.4907	5.24143	34.9060	0.216
2023-02-26T08:09:42Z	21.1267	-157.3691	24.4751	5.24038	34.9103	0.200
2023-02-26T08:10:42Z	21.1242	-157.3694	24.4952	5.24276	34.9125	0.202
2023-02-26T08:11:42Z	21.1218	-157.3697	24.5206	5.24396	34.9017	0.198
2023-02-26T08:12:42Z	21.1194	-157.3700	24.5457	5.24570	34.8952	0.211
2023-02-26T08:13:42Z	21.1170	-157.3704	24.5525	5.24618	34.8935	0.191
2023-02-26T08:14:42Z	21.1146	-157.3707	24.5529	5.24570	34.8895	0.197
2023-02-26T08:15:42Z	21.1122	-157.3711	24.5515	5.24551	34.8892	0.207
2023-02-26T08:16:42Z	21.1098	-157.3714	24.5469	5.24466	34.8864	0.206
2023-02-26T08:17:42Z	21.1074	-157.3717	24.5333	5.24309	34.8853	0.200
2023-02-26T08:18:42Z	21.1050	-157.3721	24.5232	5.24218	34.8863	0.204
2023-02-26T08:19:42Z	21.1024	-157.3725	24.5156	5.24109	34.8841	0.194
2023-02-26T08:20:42Z	21.0998	-157.3728	24.5034	5.23954	34.8820	0.191
2023-02-26T08:21:42Z	21.0971	-157.3733	24.4942	5.23847	34.8811	0.210
2023-02-26T08:22:42Z	21.0944	-157.3737	24.4834	5.23740	34.8815	0.189
2023-02-26T08:23:42Z	21.0917	-157.3741	24.4760	5.23666	34.8817	0.192
2023-02-26T08:24:42Z	21.0891	-157.3745	24.4714	5.23637	34.8832	0.195
2023-02-26T08:25:42Z	21.0864	-157.3750	24.4734	5.23663	34.8835	0.197
2023-02-26T08:26:42Z	21.0837	-157.3754	24.4794	5.23717	34.8829	0.197
2023-02-26T08:27:42Z	21.0811	-157.3758	24.4859	5.23783	34.8828	0.192
2023-02-26T08:28:42Z	21.0784	-157.3763	24.4878	5.23801	34.8827	0.196
2023-02-26T08:29:42Z	21.0757	-157.3769	24.4876	5.23818	34.8841	0.199
2023-02-26T08:30:42Z	21.0730	-157.3775	24.4873	5.23816	34.8842	0.187
2023-02-26T08:31:42Z	21.0703	-157.3781	24.4830	5.23788	34.8855	0.186
2023-02-26T08:32:42Z	21.0676	-157.3786	24.4802	5.23797	34.8883	0.191
2023-02-26T08:33:42Z	21.0648	-157.3791	24.4747	5.23763	34.8900	0.216
2023-02-26T08:34:42Z	21.0621	-157.3796	24.4703	5.23753	34.8926	0.201
2023-02-26T08:35:42Z	21.0594	-157.3801	24.4636	5.23697	34.8937	0.214
2023-02-26T08:36:42Z	21.0567	-157.3806	24.4583	5.23652	34.8945	0.211
2023-02-26T08:37:42Z	21.0539	-157.3811	24.4508	5.23584	34.8952	0.197
2023-02-26T08:38:42Z	21.0511	-157.3816	24.4453	5.23538	34.8961	0.193
2023-02-26T08:39:42Z	21.0484	-157.3820	24.4443	5.23526	34.8959	0.203
2023-02-26T08:40:42Z	21.0456	-157.3824	24.4424	5.23518	34.8968	0.198
2023-02-26T08:41:42Z	21.0428	-157.3828	24.4373	5.23487	34.8985	0.198
2023-02-26T08:42:42Z	21.0401	-157.3832	24.4396	5.23485	34.8965	0.196
2023-02-26T08:43:43Z	21.0373	-157.3836	24.4409	5.23498	34.8964	0.201
2023-02-26T08:44:43Z	21.0345	-157.3841	24.4424	5.23498	34.8953	0.208
2023-02-26T08:45:43Z	21.0316	-157.3845	24.4435	5.23506	34.8950	0.213
2023-02-26T08:46:43Z	21.0288	-157.3849	24.4476	5.23526	34.8933	0.208
2023-02-26T08:47:43Z	21.0259	-157.3855	24.4488	5.23508	34.8911	0.196
2023-02-26T08:48:43Z	21.0230	-157.3861	24.4399	5.23369	34.8875	0.190
2023-02-26T08:49:43Z	21.0201	-157.3868	24.4323	5.23253	34.8848	0.200
2023-02-26T08:50:43Z	21.0171	-157.3874	24.4281	5.23200	34.8840	0.207
