population,time,lat,lon,abundance_cells_per_microliter,diameter_micrometer,depth,CMAP_NO3_tblPisces_Forecast_cl1,CMAP_PO4_tblPisces_Forecast_cl1,CMAP_Fe_tblPisces_Forecast_cl1,CMAP_Si_tblPisces_Forecast_cl1,CMAP_chl_tblPisces_Forecast_cl1
picoeuk,2023-02-25T10:10:00,21.1913,-156.8251,23.327888410840792,1.32080240158095,0.0,0.0007169839310032,0.2096904392319697,0.0004922553651407,2.0909243729379443,0.0716264938314755
picoeuk,2023-02-25T10:20:00,21.2045,-156.8304,21.469035988809075,1.3602913150987201,0.0,0.0007169839310032,0.2096904392319697,0.0004922553651407,2.0909243729379443,0.0716264938314755
picoeuk,2023-02-25T10:30:00,21.2269,-156.8315,22.987335295354065,1.34122933068886,0.0,0.0007169839310032,0.2096904392319697,0.0004922553651407,2.0909243729379443,0.0716264938314755
picoeuk,2023-02-25T10:40:00,21.234299999999998,-156.8316,26.54895329481942,1.339206726469965,0.0,0.0007169839310032,0.2096904392319697,0.0004922553651407,2.0909243729379443,0.0716264938314755
picoeuk,2023-02-25T10:50:00,21.25825,-156.833,27.073972681194785,1.3052894714011,0.0,0.0005335358248683,0.2111381107113427,0.000449521122189,2.0895654619154005,0.0723361108684912
picoeuk,2023-02-25T11:00:00,21.27463333333333,-156.8339,26.402326258984846,1.30255139785074,0.0,0.0005335358248683,0.2111381107113427,0.000449521122189,2.0895654619154005,0.0723361108684912
picoeuk,2023-02-25T11:10:00,21.291533333333334,-156.83586666666667,28.28482820292537,1.2925959864672816,0.0,0.0005335358248683,0.2111381107113427,0.000449521122189,2.0895654619154005,0.0723361108684912
picoeuk,2023-02-25T11:20:00,,,,,,,,,,
picoeuk,2023-02-25T11:30:00,,,,,,,,,,
picoeuk,2023-02-25T11:40:00,,,,,,,,,,
picoeuk,2023-02-25T11:50:00,,,,,,,,,,
picoeuk,2023-02-25T12:00:00,,,,,,,,,,
picoeuk,2023-02-25T12:10:00,,,,,,,,,,
picoeuk,2023-02-25T12:20:00,,,,,,,,,,
picoeuk,2023-02-25T12:30:00,,,,,,,,,,
picoeuk,2023-02-25T12:40:00,,,,,,,,,,
picoeuk,2023-02-25T12:50:00,,,,,,,,,,
picoeuk,2023-02-25T13:00:00,,,,,,,,,,
picoeuk,2023-02-25T13:10:00,,,,,,,,,,
picoeuk,2023-02-25T13:20:00,,,,,,,,,,
picoeuk,2023-02-25T13:30:00,,,,,,,,,,
picoeuk,2023-02-25T13:40:00,,,,,,,,,,
picoeuk,2023-02-25T13:50:00,,,,,,,,,,
picoeuk,2023-02-25T14:00:00,,,,,,,,,,
picoeuk,2023-02-25T14:10:00,,,,,,,,,,
picoeuk,2023-02-25T14:20:00,,,,,,,,,,
picoeuk,2023-02-25T14:30:00,,,,,,,,,,
picoeuk,2023-02-25T14:40:00,,,,,,,,,,
picoeuk,2023-02-25T14:50:00,,,,,,,,,,
picoeuk,2023-02-25T15:00:00,,,,,,,,,,
picoeuk,2023-02-25T15:10:00,,,,,,,,,,
picoeuk,2023-02-25T15:20:00,,,,,,,,,,
picoeuk,2023-02-25T15:30:00,21.2125,-156.8376,22.39136734325229,1.36621838135967,0.0,0.0006478143280522,0.2074102661572396,0.0004708594959993,2.083622920016448,0.0724412649714698
picoeuk,2023-02-25T15:40:00,,,,,,,,,,
picoeuk,2023-02-25T15:50:00,,,,,,,,,,
picoeuk,2023-02-25T16:00:00,,,,,,,,,,
picoeuk,2023-02-25T16:10:00,,,,,,,,,,
picoeuk,2023-02-25T16:20:00,,,,,,,,,,
picoeuk,2023-02-25T16:30:00,,,,,,,,,,
picoeuk,2023-02-25T16:40:00,,,,,,,,,,
picoeuk,2023-02-25T16:50:00,,,,,,,,,,
picoeuk,2023-02-25T17:00:00,,,,,,,,,,
picoeuk,2023-02-25T17:10:00,,,,,,,,,,
picoeuk,2023-02-25T17:20:00,,,,,,,,,,
picoeuk,2023-02-25T17:30:00,,,,,,,,,,
picoeuk,2023-02-25T17:40:00,,,,,,,,,,
picoeuk,2023-02-25T17:50:00,,,,,,,,,,
picoeuk,2023-02-25T18:00:00,,,,,,,,,,
picoeuk,2023-02-25T18:10:00,,,,,,,,,,
picoeuk,2023-02-25T18:20:00,,,,,,,,,,
picoeuk,2023-02-25T18:30:00,,,,,,,,,,
picoeuk,2023-02-25T18:40:00,,,,,,,,,,
picoeuk,2023-02-25T18:50:00,,,,,,,,,,
picoeuk,2023-02-25T19:00:00,,,,,,,,,,
picoeuk,2023-02-25T19:10:00,,,,,,,,,,
picoeuk,2023-02-25T19:20:00,,,,,,,,,,
picoeuk,2023-02-25T19:30:00,,,,,,,,,,
picoeuk,2023-02-25T19:40:00,,,,,,,,,,
picoeuk,2023-02-25T19:50:00,,,,,,,,,,
picoeuk,2023-02-25T20:00:00,,,,,,,,,,
picoeuk,2023-02-25T20:10:00,,,,,,,,,,
picoeuk,2023-02-25T20:20:00,,,,,,,,,,
picoeuk,2023-02-25T20:30:00,,,,,,,,,,
picoeuk,2023-02-25T20:40:00,,,,,,,,,,
picoeuk,2023-02-25T20:50:00,,,,,,,,,,
picoeuk,2023-02-25T21:00:00,,,,,,,,,,
picoeuk,2023-02-25T21:10:00,,,,,,,,,,
picoeuk,2023-02-25T21:20:00,,,,,,,,,,
picoeuk,2023-02-25T21:30:00,,,,,,,,,,
picoeuk,2023-02-25T21:40:00,,,,,,,,,,
picoeuk,2023-02-25T21:50:00,,,,,,,,,,
picoeuk,2023-02-25T22:00:00,,,,,,,,,,
picoeuk,2023-02-25T22:10:00,,,,,,,,,,
picoeuk,2023-02-25T22:20:00,,,,,,,,,,
picoeuk,2023-02-25T22:30:00,,,,,,,,,,
picoeuk,2023-02-25T22:40:00,,,,,,,,,,
picoeuk,2023-02-25T22:50:00,,,,,,,,,,
picoeuk,2023-02-25T23:00:00,,,,,,,,,,
picoeuk,2023-02-25T23:10:00,,,,,,,,,,
picoeuk,2023-02-25T23:20:00,,,,,,,,,,
picoeuk,2023-02-25T23:30:00,,,,,,,,,,
picoeuk,2023-02-25T23:40:00,,,,,,,,,,
picoeuk,2023-02-25T23:50:00,,,,,,,,,,
picoeuk,2023-02-26T00:00:00,,,,,,,,,,
picoeuk,2023-02-26T00:10:00,,,,,,,,,,
picoeuk,2023-02-26T00:20:00,,,,,,,,,,
picoeuk,2023-02-26T00:30:00,,,,,,,,,,
picoeuk,2023-02-26T00:40:00,,,,,,,,,,
picoeuk,2023-02-26T00:50:00,,,,,,,,,,
picoeuk,2023-02-26T01:00:00,,,,,,,,,,
picoeuk,2023-02-26T01:10:00,,,,,,,,,,
picoeuk,2023-02-26T01:20:00,,,,,,,,,,
picoeuk,2023-02-26T01:30:00,,,,,,,,,,
picoeuk,2023-02-26T01:40:00,,,,,,,,,,
picoeuk,2023-02-26T01:50:00,,,,,,,,,,
