time,cruise,lat,lon,biomass_pro,biomass_syn,biomass_pico,biomass_croco,sss,sst,ugos,vgos,Fe,O2,NO3,PO4,Si,ALK,hours_since_sunrise
2019-11-24 02:00:00,SR1917,33.7035804751381,-143.085096535912,12.2365128333254,0.217855444724491,2.07125557540117,0.0433717670945344,34.264831083333334,21.43707833333336,0.0218291666666666,-0.0151104166666666,6.62540010182e-05,6.62540010182e-05,6.62540010182e-05,6.62540010182e-05,6.62540010182e-05,1989.4264,9.811111111111112
2019-11-24 03:00:00,SR1917,33.7565158867403,-142.813566589779,12.58776287935685,0.282321161359034,1.8677630207191973,0.1548632585343069,34.283431,21.40416291666669,0.0170979166666666,-0.0309354166666666,6.16752981692e-05,6.16752981692e-05,6.16752981692e-05,6.16752981692e-05,6.16752981692e-05,1989.3366,10.827222222222222
2019-11-24 04:00:00,SR1917,33.8001025524862,-142.589613254144,11.411367268819,0.304745303074076,1.76658046782786,0.169732662942053,34.312375333333335,21.354371250000018,0.0154854166666666,-0.0260541666666666,5.99102169557e-05,5.99102169557e-05,5.99102169557e-05,5.99102169557e-05,5.99102169557e-05,1988.643725,11.840555555555556
2019-11-24 05:00:00,SR1917,33.8365536519337,-142.402207088398,10.9921959091587,0.288054675215067,1.44600394997061,0.196083161476105,34.312375333333335,21.354371250000018,0.0154854166666666,-0.0260541666666666,5.80154801041e-05,5.80154801041e-05,5.80154801041e-05,5.80154801041e-05,5.80154801041e-05,1988.643725,12.851666666666668
2019-11-24 06:00:00,SR1917,33.86042084530385,-142.279820707182,10.7436906886493,0.2426504031577875,1.52251125288598,0.107666955530341,34.34144274999999,21.28999583333336,0.0129958333333333,-0.01019375,5.80154801041e-05,5.80154801041e-05,5.80154801041e-05,5.80154801041e-05,5.80154801041e-05,1988.643725,13.859166666666669
2019-11-24 07:00:00,SR1917,33.9230457127072,-141.957811640884,9.69352242692184,0.190497122920667,1.02422904076042,0.0442045257976081,34.29921470833333,21.12728708333336,0.0093645833333333,-0.01808125,5.41762414895e-05,5.41762414895e-05,5.41762414895e-05,5.41762414895e-05,5.41762414895e-05,1987.9184,14.878333333333334
2019-11-24 08:00:00,SR1917,33.949494149171244,-141.8217548259665,9.474750507364703,0.225446585541856,1.044751392421853,0.48430572661463,34.28138135416668,21.042079166666685,0.0097645833333333,-0.0346249999999999,5.41762414895e-05,5.41762414895e-05,5.41762414895e-05,5.41762414895e-05,5.41762414895e-05,1987.9184,15.886388888888888
2019-11-24 09:00:00,SR1917,33.9659840359116,-141.7368735690605,9.30074748274936,0.2223182265566385,0.89288973969362,0.3619515853627554,34.28138135416668,21.042079166666685,0.0097645833333333,-0.0346249999999999,5.07018138671e-05,5.07018138671e-05,5.07018138671e-05,5.07018138671e-05,5.07018138671e-05,1987.15385,16.89138888888889
2019-11-24 10:00:00,SR1917,34.0137402513812,-141.49115035359102,8.77725175228585,0.26876999382121,1.099768848936045,0.4721728166896865,34.24519585416668,20.971871666666686,0.0117625,-0.0423708333333333,4.66901853046e-05,4.66901853046e-05,4.66901853046e-05,4.66901853046e-05,4.66901853046e-05,1987.15385,17.906111111111112
2019-11-24 11:00:00,SR1917,34.0360032265193,-141.376433883978,8.589439568141355,0.3085036007164835,0.8675320108789655,0.235804305591854,34.24519585416667,20.971871666666686,0.0117625,-0.0423708333333333,4.66901853046e-05,4.66901853046e-05,4.66901853046e-05,4.66901853046e-05,4.66901853046e-05,1987.15385,18.913055555555555
